,age,workclass,education,education-num,marital-status,occupation,relationship,ethnicity,gender,capital-gain,capital-loss,hours-per-week,loan
20329,43, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, <=50K
20330,37, Private, Bachelors,13, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, <=50K
20331,22, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
20332,21, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, <=50K
20333,69, ?, Prof-school,15, Married-civ-spouse, ?, Wife, White, Female,0,0,25, <=50K
20334,27, Private, Masters,14, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, <=50K
20335,48, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,4386,0,45, >50K
20336,24, Private, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, <=50K
20337,18, Never-worked, 11th,7, Never-married, ?, Own-child, White, Female,0,0,10, <=50K
20338,53, Local-gov, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,30, <=50K
20339,26, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
20340,60, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, >50K
20341,21, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,60, <=50K
20342,39, Private, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, <=50K
20343,45, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, >50K
20344,76, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, <=50K
20345,19, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, <=50K
20346,34, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, >50K
20347,54, Private, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, <=50K
20348,23, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, <=50K
20349,44, Local-gov, 7th-8th,4, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, <=50K
20350,27, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, <=50K
20351,23, Private, 12th,8, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, <=50K
20352,37, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, <=50K
20353,41, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, >50K
20354,21, State-gov, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, <=50K
20355,37, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, >50K
20356,63, Private, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,2174,0,40, <=50K
20357,35, Private, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
20358,47, Private, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,56, <=50K
20359,41, Private, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, <=50K
20360,50, Self-emp-not-inc, HS-grad,9, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, <=50K
20361,26, Self-emp-inc, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,50, <=50K
20362,36, Local-gov, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,42, >50K
20363,47, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, >50K
20364,51, Private, Some-college,10, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,50, <=50K
20365,41, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Other, Female,0,625,40, <=50K
20366,40, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,30, >50K
20367,32, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4064,0,50, <=50K
20368,37, Local-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, >50K
20369,40, Self-emp-inc, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, <=50K
20370,56, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
20371,50, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
20372,28, Private, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, <=50K
20373,28, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, <=50K
20374,19, Self-emp-not-inc, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, <=50K
20375,44, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, <=50K
20376,42, Self-emp-not-inc, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Female,7430,0,44, >50K
20377,47, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, >50K
20378,31, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, <=50K
20379,61, Private, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, >50K
20380,21, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, <=50K
20381,26, Private, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, >50K
20382,58, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, >50K
20383,35, Private, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, <=50K
20384,35, Private, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, <=50K
20385,29, Local-gov, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,3674,0,40, <=50K
20386,40, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, >50K
20387,33, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, >50K
20388,38, Self-emp-not-inc, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, <=50K
20389,50, Self-emp-not-inc, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0,0,50, <=50K
20390,66, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, >50K
20391,36, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, >50K
20392,33, Private, 11th,7, Never-married, Sales, Not-in-family, White, Female,0,0,40, <=50K
20393,55, Federal-gov, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, >50K
20394,46, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, <=50K
20395,36, Private, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, <=50K
20396,41, ?, 12th,8, Divorced, ?, Not-in-family, White, Female,0,0,40, <=50K
20397,30, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, <=50K
20398,29, Private, 12th,8, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,42, <=50K
20399,60, ?, Some-college,10, Widowed, ?, Not-in-family, Black, Female,0,0,40, <=50K
20400,24, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,48, <=50K
20401,42, Self-emp-not-inc, Some-college,10, Separated, Other-service, Unmarried, Black, Female,0,0,50, <=50K
20402,26, Private, HS-grad,9, Separated, Exec-managerial, Own-child, White, Female,0,0,40, <=50K
20403,37, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, <=50K
20404,27, Private, 5th-6th,3, Never-married, Farming-fishing, Unmarried, White, Male,0,0,48, <=50K
20405,26, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, <=50K
20406,23, Private, Assoc-voc,11, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, <=50K
20407,60, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, >50K
20408,49, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, <=50K
20409,46, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, <=50K
20410,21, Private, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, <=50K
20411,48, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, <=50K
20412,70, Self-emp-inc, 9th,5, Divorced, Sales, Not-in-family, White, Male,0,0,45, <=50K
20413,44, Local-gov, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,55, <=50K
20414,58, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, <=50K
20415,41, Private, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, <=50K
20416,54, Private, 7th-8th,4, Divorced, Machine-op-inspct, Unmarried, White, Female,0,3900,40, <=50K
20417,42, Self-emp-inc, Masters,14, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,2201,60, >50K
20418,28, Private, 10th,6, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, <=50K
20419,65, Private, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, <=50K
20420,35, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,35, <=50K
20421,82, Private, 5th-6th,3, Widowed, Other-service, Unmarried, White, Male,0,0,20, <=50K
20422,48, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, >50K
20423,44, Private, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, >50K
20424,68, Private, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Female,6360,0,20, <=50K
20425,42, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, <=50K
20426,24, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,2001,37, <=50K
20427,54, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, <=50K
20428,22, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, <=50K
20429,43, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,84, <=50K
20430,17, Private, 9th,5, Never-married, Other-service, Own-child, White, Female,0,0,35, <=50K
20431,46, Self-emp-not-inc, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, <=50K
20432,59, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, >50K
20433,37, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, <=50K
20434,70, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,2228,0,24, <=50K
20435,57, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1902,30, >50K
20436,47, ?, HS-grad,9, Married-civ-spouse, ?, Not-in-family, White, Female,0,0,35, <=50K
20437,31, Private, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,24, <=50K
20438,23, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, <=50K
20439,17, Private, 12th,8, Never-married, Other-service, Own-child, White, Female,0,1721,25, <=50K
20440,63, Private, Preschool,1, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,30, <=50K
20441,44, Private, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,55, >50K
20442,30, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, >50K
20443,23, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, <=50K
20444,44, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,60, >50K
20445,24, Private, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, <=50K
20446,34, Private, Some-college,10, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,20, <=50K
20447,37, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, <=50K
20448,24, Private, 11th,7, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, <=50K
20449,32, Private, HS-grad,9, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, <=50K
20450,42, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,25, <=50K
20451,20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,10, <=50K
20452,34, State-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4386,0,40, >50K
20453,37, Private, Some-college,10, Never-married, Transport-moving, Unmarried, White, Female,0,0,20, <=50K
20454,47, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, <=50K
20455,25, Private, 9th,5, Never-married, Farming-fishing, Other-relative, White, Male,0,0,45, <=50K
20456,36, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1977,65, >50K
20457,60, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, <=50K
20458,64, Self-emp-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2635,0,10, <=50K
20459,32, Local-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, <=50K
20460,33, State-gov, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, <=50K
20461,71, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,14, <=50K
20462,55, Local-gov, Some-college,10, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, <=50K
20463,85, Self-emp-not-inc, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,50, <=50K
20464,57, Self-emp-not-inc, 7th-8th,4, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, <=50K
20465,39, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2415,67, >50K
20466,25, Private, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,55, <=50K
20467,58, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, >50K
20468,57, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
20469,30, Private, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,36, <=50K
20470,19, Private, 11th,7, Divorced, Sales, Unmarried, White, Female,0,0,20, <=50K
20471,40, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, >50K
20472,28, Private, HS-grad,9, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, <=50K
20473,43, Federal-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, <=50K
20474,40, ?, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,35, >50K
20475,19, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,15, <=50K
20476,24, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,38, <=50K
20477,34, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,65, >50K
20478,22, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, <=50K
20479,64, Self-emp-not-inc, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, <=50K
20480,55, ?, 7th-8th,4, Married-civ-spouse, ?, Husband, White, Male,0,0,40, <=50K
20481,26, Private, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
20482,80, Private, HS-grad,9, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,16, <=50K
20483,79, Local-gov, Doctorate,16, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, <=50K
20484,58, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, >50K
20485,43, Private, Bachelors,13, Divorced, Tech-support, Not-in-family, White, Male,0,1876,40, <=50K
20486,43, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, >50K
20487,46, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,25, <=50K
20488,35, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, >50K
20489,51, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, <=50K
20490,52, Local-gov, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,4787,0,60, >50K
20491,43, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, >50K
20492,68, Private, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,45, <=50K
20493,34, State-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, >50K
20494,37, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, >50K
20495,22, Private, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,0,40, <=50K
20496,32, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, <=50K
20497,65, Self-emp-not-inc, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
20498,28, Private, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, <=50K
20499,37, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, <=50K
20500,40, Self-emp-inc, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, <=50K
20501,40, Private, 11th,7, Never-married, Other-service, Other-relative, White, Male,0,0,40, <=50K
20502,52, Private, HS-grad,9, Separated, Other-service, Other-relative, White, Female,0,0,20, <=50K
20503,35, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, <=50K
20504,62, Self-emp-not-inc, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, <=50K
